대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202212,111,111. 상수역 2번출구 앞,단체권,F,30대,2,45.78,0.39,1700,27
202212,111,111. 상수역 2번출구 앞,단체권,M,20대,2,50.18,0.47,2011.42,15
202212,111,111. 상수역 2번출구 앞,단체권,M,~10대,4,217.19,1.82,7835.12,400
202212,111,111. 상수역 2번출구 앞,일일권,,20대,13,550.22,7.43,32077.27,245
202212,111,111. 상수역 2번출구 앞,일일권,,40대,1,97.35,0.93,4030,51
202212,111,111. 상수역 2번출구 앞,일일권,,~10대,1,31.64,0.3,1310,40
202212,111,111. 상수역 2번출구 앞,일일권,,기타,1,0,0.19,803.05,14
202212,111,111. 상수역 2번출구 앞,일일권,F,20대,5,780.52,7.08,30486.54,227
202212,111,111. 상수역 2번출구 앞,일일권,F,30대,7,978.68,10.63,45810.18,326
202212,111,111. 상수역 2번출구 앞,일일권,F,40대,1,31.82,0.38,1640,22
202212,111,111. 상수역 2번출구 앞,일일권,F,~10대,7,437.71,4,17233.88,217
202212,111,111. 상수역 2번출구 앞,일일권,M,20대,9,358.53,3.24,13943.67,196
202212,111,111. 상수역 2번출구 앞,일일권,M,30대,6,406.51,3.14,13578.4,92
202212,111,111. 상수역 2번출구 앞,일일권,M,40대,1,73.77,0.48,2070,11
202212,111,111. 상수역 2번출구 앞,일일권,M,기타,1,36.65,0.31,1322.09,12
202212,111,111. 상수역 2번출구 앞,일일권(비회원),,기타,6,416.77,3.76,16191.74,148
202212,111,111. 상수역 2번출구 앞,정기권,,20대,50,2955.1,25.41,109531.64,1050
202212,111,111. 상수역 2번출구 앞,정기권,,30대,35,1065.44,8.56,36905.63,331
202212,111,111. 상수역 2번출구 앞,정기권,,40대,5,362.81,3.54,15300.42,189
202212,111,111. 상수역 2번출구 앞,정기권,,50대,7,246.1,2.35,10091.43,128
202212,111,111. 상수역 2번출구 앞,정기권,,60대,5,169.17,1.56,6728.72,82
202212,111,111. 상수역 2번출구 앞,정기권,,기타,5,10.88,0.13,555.14,18
202212,111,111. 상수역 2번출구 앞,정기권,F,20대,28,988.14,9.93,42773.2,465
202212,111,111. 상수역 2번출구 앞,정기권,F,30대,19,1031.02,10.49,45240.61,608
202212,111,111. 상수역 2번출구 앞,정기권,F,40대,1,4.89,0.04,176.33,16
202212,111,111. 상수역 2번출구 앞,정기권,F,50대,1,17.65,0.18,781.87,8
202212,111,111. 상수역 2번출구 앞,정기권,F,60대,1,36.25,0.33,1430.18,22
202212,111,111. 상수역 2번출구 앞,정기권,F,70대이상,1,18.86,0.14,618.6,3
202212,111,111. 상수역 2번출구 앞,정기권,F,~10대,1,40.81,0.51,2192.56,15
202212,111,111. 상수역 2번출구 앞,정기권,F,기타,2,71.58,0.52,2204.42,17
202212,111,111. 상수역 2번출구 앞,정기권,M,20대,27,2009.1,15.61,67152.35,958
202212,111,111. 상수역 2번출구 앞,정기권,M,30대,58,2942.75,24.12,104105.98,1500
202212,111,111. 상수역 2번출구 앞,정기권,M,40대,12,644.43,5.66,24391.28,290
202212,111,111. 상수역 2번출구 앞,정기권,M,50대,17,648.32,5.51,23823.74,300
202212,111,111. 상수역 2번출구 앞,정기권,M,60대,1,60.23,0.54,2340,18
202212,111,111. 상수역 2번출구 앞,정기권,M,~10대,4,279.5,2.43,10492.38,176
202212,111,111. 상수역 2번출구 앞,정기권,M,기타,6,264.69,2.2,9470.23,261
202212,112,112. 극동방송국 앞,단체권,,기타,2,209.8,2.05,8830,72
202212,112,112. 극동방송국 앞,일일권,,20대,20,1761.98,14.93,64449.2,591
202212,112,112. 극동방송국 앞,일일권,,30대,4,449.97,3.52,15176.8,183
202212,112,112. 극동방송국 앞,일일권,,40대,2,218.29,1.59,6855.51,47
202212,112,112. 극동방송국 앞,일일권,,~10대,2,422.74,4.27,18400,69
202212,112,112. 극동방송국 앞,일일권,,기타,4,209.2,2.71,11688.28,103
202212,112,112. 극동방송국 앞,일일권,F,20대,19,1082.25,11.06,47686.72,644
202212,112,112. 극동방송국 앞,일일권,F,30대,4,158.33,1.6,6880,77
202212,112,112. 극동방송국 앞,일일권,F,40대,1,122.54,1.47,6315.39,38
202212,112,112. 극동방송국 앞,일일권,F,~10대,3,230.3,2.32,10002.52,143
202212,112,112. 극동방송국 앞,일일권,F,기타,3,291.65,2.71,11687.75,123
202212,112,112. 극동방송국 앞,일일권,M,20대,32,1516.97,13.8,59434.38,593
202212,112,112. 극동방송국 앞,일일권,M,30대,11,549.09,4.2,18168.42,171
202212,112,112. 극동방송국 앞,일일권,M,40대,1,277.39,1.85,7960,57
202212,112,112. 극동방송국 앞,일일권,M,50대,3,49.31,0.47,2008.35,13
202212,112,112. 극동방송국 앞,일일권,M,~10대,3,218.13,1.61,6967.85,67
202212,112,112. 극동방송국 앞,일일권,M,기타,1,39.57,0.31,1332.31,16
202212,112,112. 극동방송국 앞,일일권(비회원),,기타,16,2260.9,20.37,87836.17,1612
202212,112,112. 극동방송국 앞,정기권,,20대,86,4908.23,41.48,178783.5,1480
202212,112,112. 극동방송국 앞,정기권,,30대,60,4253.83,37.45,161484.08,1971
202212,112,112. 극동방송국 앞,정기권,,40대,6,283.63,2.29,9872.99,125
202212,112,112. 극동방송국 앞,정기권,,50대,4,441.35,4.23,18271.68,117
202212,112,112. 극동방송국 앞,정기권,,70대이상,1,21.61,0.2,880,16
202212,112,112. 극동방송국 앞,정기권,,~10대,1,14.81,0.2,850,8
202212,112,112. 극동방송국 앞,정기권,,기타,23,442.82,4.64,19898.43,393
202212,112,112. 극동방송국 앞,정기권,F,20대,63,3066.57,28.84,124200.77,1563
202212,112,112. 극동방송국 앞,정기권,F,30대,35,1853.65,18.87,81383.46,1323
202212,112,112. 극동방송국 앞,정기권,F,40대,4,183.33,1.64,7097.68,150
202212,112,112. 극동방송국 앞,정기권,F,50대,2,202.01,1.74,7514.32,49
202212,112,112. 극동방송국 앞,정기권,F,~10대,4,83.95,0.73,3138.27,38
202212,112,112. 극동방송국 앞,정기권,M,20대,78,4197.41,33.59,144774.59,1334
202212,112,112. 극동방송국 앞,정기권,M,30대,80,4935.44,42.33,182382.68,1754
202212,112,112. 극동방송국 앞,정기권,M,40대,35,5058.84,43.97,189480.97,1410
202212,112,112. 극동방송국 앞,정기권,M,50대,4,168.11,1.48,6359.41,46
202212,112,112. 극동방송국 앞,정기권,M,~10대,23,1311.16,10.45,45101.83,369
202212,112,112. 극동방송국 앞,정기권,M,기타,12,545.2,4.41,19018.79,733
202212,113,113. 홍대입구역 2번출구 앞,단체권,,기타,2,195.01,1.9,8207.52,61
202212,113,113. 홍대입구역 2번출구 앞,단체권,F,기타,1,136.35,1.63,7027.04,62
202212,113,113. 홍대입구역 2번출구 앞,단체권,M,20대,2,239.57,2.16,9307.31,100
202212,113,113. 홍대입구역 2번출구 앞,일일권,,20대,48,3010.73,26.2,112946.91,1066
202212,113,113. 홍대입구역 2번출구 앞,일일권,,30대,20,928.87,7.6,32796.56,548
202212,113,113. 홍대입구역 2번출구 앞,일일권,,40대,2,81.35,0.68,2921.93,18
202212,113,113. 홍대입구역 2번출구 앞,일일권,,~10대,4,327.68,2.78,11974.83,87
202212,113,113. 홍대입구역 2번출구 앞,일일권,,기타,9,518.57,4.72,20376.83,580
202212,113,113. 홍대입구역 2번출구 앞,일일권,F,20대,25,1284.59,12.42,53594.69,677
202212,113,113. 홍대입구역 2번출구 앞,일일권,F,30대,9,430.75,4.15,17907.33,192
202212,113,113. 홍대입구역 2번출구 앞,일일권,F,40대,4,127.7,1.21,5215.87,78
202212,113,113. 홍대입구역 2번출구 앞,일일권,F,50대,3,86.89,0.81,3541.99,31
202212,113,113. 홍대입구역 2번출구 앞,일일권,F,~10대,3,127.25,1.15,4943.81,39
202212,113,113. 홍대입구역 2번출구 앞,일일권,F,기타,12,397.79,4.04,17424.83,109
202212,113,113. 홍대입구역 2번출구 앞,일일권,M,20대,57,3265.45,28.89,124493.77,1292
202212,113,113. 홍대입구역 2번출구 앞,일일권,M,30대,28,1258.59,10.04,43265.41,400
202212,113,113. 홍대입구역 2번출구 앞,일일권,M,40대,6,552.51,4.64,19942.72,130
202212,113,113. 홍대입구역 2번출구 앞,일일권,M,~10대,16,931.55,8.55,36985.54,280
202212,113,113. 홍대입구역 2번출구 앞,일일권,M,기타,7,775.15,6.1,26290.02,192
202212,113,113. 홍대입구역 2번출구 앞,일일권(비회원),,기타,14,1915.42,17.25,74413.7,640
202212,113,113. 홍대입구역 2번출구 앞,정기권,,20대,388,14334.07,128.15,552259.49,5410
202212,113,113. 홍대입구역 2번출구 앞,정기권,,30대,294,13089.16,109.95,473955.87,4761
202212,113,113. 홍대입구역 2번출구 앞,정기권,,40대,88,4833.66,40.48,174377.88,1921
202212,113,113. 홍대입구역 2번출구 앞,정기권,,50대,53,3668.89,32.93,142006.49,1192
202212,113,113. 홍대입구역 2번출구 앞,정기권,,60대,53,2459.55,20.93,90248.61,2783
202212,113,113. 홍대입구역 2번출구 앞,정기권,,70대이상,5,544.57,4.36,18813.38,143
202212,113,113. 홍대입구역 2번출구 앞,정기권,,~10대,17,953.68,8.91,38389.34,306
202212,113,113. 홍대입구역 2번출구 앞,정기권,,기타,46,2457.49,22.82,98457.6,743
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,20대,218,7149.12,71.52,308288.94,3538
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,30대,197,5983.08,60.3,260115.44,3085
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,40대,68,4557.34,48.14,207419.73,1963
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,50대,19,1092.1,11.4,49181,464
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,60대,8,185.01,1.77,7607.53,70
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,70대이상,1,37.49,0.24,1051.98,9
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,~10대,17,326.52,4.13,17760.63,160
202212,113,113. 홍대입구역 2번출구 앞,정기권,F,기타,22,819.38,7.99,34442.49,536
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,20대,383,17949.74,149.18,642685.77,6887
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,30대,338,15896.12,124.31,535697.49,7395
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,40대,159,10273.55,79.78,343534.42,3003
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,50대,204,9380.63,76.13,328283.43,3692
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,60대,103,3323.24,26.84,115890.73,932
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,70대이상,6,294.43,2.5,10754.77,166
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,~10대,39,2318.62,18.53,79894.75,680
202212,113,113. 홍대입구역 2번출구 앞,정기권,M,기타,124,8056.75,64.52,278180.37,6532
202212,114,114. 홍대입구역 8번출구 앞,단체권,F,40대,3,513.77,4.63,19960,207
202212,114,114. 홍대입구역 8번출구 앞,단체권,F,기타,1,134.93,1.61,6953.53,60
202212,114,114. 홍대입구역 8번출구 앞,단체권,M,40대,2,116.34,1.05,4520,41
202212,114,114. 홍대입구역 8번출구 앞,단체권,M,~10대,4,545.09,4.99,21511.94,161
202212,114,114. 홍대입구역 8번출구 앞,일일권,,20대,63,4762.73,43.68,188334.6,1519
202212,114,114. 홍대입구역 8번출구 앞,일일권,,30대,6,211.28,1.8,7782.27,67
202212,114,114. 홍대입구역 8번출구 앞,일일권,,40대,1,29.84,0.32,1370,10
202212,114,114. 홍대입구역 8번출구 앞,일일권,,60대,2,59.72,0.57,2470,35
202212,114,114. 홍대입구역 8번출구 앞,일일권,,~10대,5,229.34,1.98,8532.51,50
202212,114,114. 홍대입구역 8번출구 앞,일일권,,기타,6,401.83,3.79,16321.81,706
202212,114,114. 홍대입구역 8번출구 앞,일일권,F,20대,18,488.36,5.59,24120.58,359
202212,114,114. 홍대입구역 8번출구 앞,일일권,F,30대,9,569.77,6.01,25911.33,228
202212,114,114. 홍대입구역 8번출구 앞,일일권,F,~10대,7,208.4,2.07,8973.42,318
202212,114,114. 홍대입구역 8번출구 앞,일일권,F,기타,3,408.2,3.69,15858.48,237
202212,114,114. 홍대입구역 8번출구 앞,일일권,M,20대,48,3963.85,34.59,149188.62,1192
202212,114,114. 홍대입구역 8번출구 앞,일일권,M,30대,11,1211.38,9.68,41678.79,231
202212,114,114. 홍대입구역 8번출구 앞,일일권,M,40대,4,256.96,2.32,9982.52,113
202212,114,114. 홍대입구역 8번출구 앞,일일권,M,~10대,13,1651.26,15.1,65075.95,475
202212,114,114. 홍대입구역 8번출구 앞,일일권,M,기타,9,1787.62,15.22,65610.91,394
202212,114,114. 홍대입구역 8번출구 앞,일일권(비회원),,기타,18,1073.76,9.69,41715.8,364
202212,114,114. 홍대입구역 8번출구 앞,정기권,,20대,173,9039.68,78.78,339470.75,3946
202212,114,114. 홍대입구역 8번출구 앞,정기권,,30대,74,4202,32.39,139541.53,1946
202212,114,114. 홍대입구역 8번출구 앞,정기권,,40대,23,3405.92,23.42,100973.46,731
202212,114,114. 홍대입구역 8번출구 앞,정기권,,50대,17,433.97,3.38,14516.36,361
202212,114,114. 홍대입구역 8번출구 앞,정기권,,60대,4,86.26,0.74,3201.16,33
202212,114,114. 홍대입구역 8번출구 앞,정기권,,~10대,6,329.85,3.07,13218.07,134
202212,114,114. 홍대입구역 8번출구 앞,정기권,,기타,5,310.45,3.13,13511.51,89
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,20대,89,3334.32,33.13,142774.31,1681
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,30대,65,2958.3,29.06,125275.92,1645
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,40대,15,571,6.05,26062.97,735
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,50대,5,353.48,3.26,14046.28,122
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,60대,2,116.11,1.09,4720,34
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,70대이상,1,55.03,0.36,1544.13,12
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,~10대,10,525.33,5.1,22004.33,266
202212,114,114. 홍대입구역 8번출구 앞,정기권,F,기타,6,228.62,2.2,9507.57,109
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,20대,119,5607.65,47.41,204434.76,2481
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,30대,114,7032.29,56.57,243785.05,2718
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,40대,53,3462.91,26.19,112807.17,1378
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,50대,31,1433.75,12.09,51990.48,539
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,60대,3,130.23,0.98,4245.75,29
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,70대이상,3,64.43,0.62,2680,52
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,~10대,13,1183.96,10.19,43849.77,470
202212,114,114. 홍대입구역 8번출구 앞,정기권,M,기타,78,3921.17,32.33,139426.68,3231
202212,115,115. 마스타 빌딩 앞,일일권,,20대,11,890.84,8.52,36716.6,285
202212,115,115. 마스타 빌딩 앞,일일권,,30대,4,319.12,2.35,10168.36,72
202212,115,115. 마스타 빌딩 앞,일일권,,기타,2,59.38,0.94,4036.77,26
202212,115,115. 마스타 빌딩 앞,일일권,F,20대,12,514.43,4.74,20387.4,219
202212,115,115. 마스타 빌딩 앞,일일권,F,30대,3,94.63,0.98,4235.74,162
202212,115,115. 마스타 빌딩 앞,일일권,F,~10대,2,72.04,0.84,3600.38,52
202212,115,115. 마스타 빌딩 앞,일일권,F,기타,1,38.77,0.41,1780.08,16
202212,115,115. 마스타 빌딩 앞,일일권,M,20대,27,2596.21,20.95,90456.11,528
202212,115,115. 마스타 빌딩 앞,일일권,M,30대,8,621.11,4.55,19601.02,181
202212,115,115. 마스타 빌딩 앞,일일권,M,40대,1,90.86,0.64,2764.35,20
202212,115,115. 마스타 빌딩 앞,일일권,M,50대,1,213.81,1.84,7940,49
202212,115,115. 마스타 빌딩 앞,일일권,M,~10대,12,601.97,5.73,24768.94,183
202212,115,115. 마스타 빌딩 앞,일일권,M,기타,3,186.17,1.68,7232.84,68
202212,115,115. 마스타 빌딩 앞,일일권(비회원),,기타,12,397.27,3.59,15433.85,303
202212,115,115. 마스타 빌딩 앞,정기권,,20대,59,1537.53,14.13,60952.28,509
202212,115,115. 마스타 빌딩 앞,정기권,,30대,19,822.7,6.57,28295.04,253
202212,115,115. 마스타 빌딩 앞,정기권,,40대,14,2215.85,15.58,67148.63,745
202212,115,115. 마스타 빌딩 앞,정기권,,50대,12,356.58,3.18,13731.62,109
202212,115,115. 마스타 빌딩 앞,정기권,,60대,2,175.86,1.28,5499.5,44
202212,115,115. 마스타 빌딩 앞,정기권,,기타,10,350.47,3.22,13828.43,81
202212,115,115. 마스타 빌딩 앞,정기권,F,20대,53,1338.49,12.85,55479.14,777
202212,115,115. 마스타 빌딩 앞,정기권,F,30대,54,1613.64,14.19,61136.51,591
202212,115,115. 마스타 빌딩 앞,정기권,F,40대,13,419.49,4.28,18478.08,477
202212,115,115. 마스타 빌딩 앞,정기권,F,60대,1,17.57,0.16,682.51,5
202212,115,115. 마스타 빌딩 앞,정기권,M,20대,78,3007.83,24.74,106594.62,915
202212,115,115. 마스타 빌딩 앞,정기권,M,30대,46,2170.01,17.46,75400.66,1088
202212,115,115. 마스타 빌딩 앞,정기권,M,40대,18,1330.78,10.17,43937.24,256
202212,115,115. 마스타 빌딩 앞,정기권,M,50대,6,552.42,4.26,18341.17,108
202212,115,115. 마스타 빌딩 앞,정기권,M,60대,4,227.09,2.09,8996.57,85
202212,115,115. 마스타 빌딩 앞,정기권,M,~10대,7,305.35,2.52,10809.62,256
202212,115,115. 마스타 빌딩 앞,정기권,M,기타,15,632.61,5.37,23151.77,206
202212,117,117. 홍은사거리,단체권,F,30대,2,81.3,0.94,4025.47,26
202212,117,117. 홍은사거리,단체권,M,~10대,3,181.26,1.43,6161.69,41
202212,117,117. 홍은사거리,일일권,,20대,20,2213.29,20.79,89680.48,530
202212,117,117. 홍은사거리,일일권,,30대,4,802.05,6.54,28214.85,161
202212,117,117. 홍은사거리,일일권,,40대,2,233.4,1.77,7644.16,62
202212,117,117. 홍은사거리,일일권,,50대,1,0,0,0,131
202212,117,117. 홍은사거리,일일권,,~10대,2,264.9,2.2,9490,70
202212,117,117. 홍은사거리,일일권,,기타,5,996.05,9.08,39174.66,248
202212,117,117. 홍은사거리,일일권,F,20대,13,1286.41,12.86,55454.82,363
202212,117,117. 홍은사거리,일일권,F,30대,7,409.5,4.24,18307.15,100
202212,117,117. 홍은사거리,일일권,F,40대,4,551.79,5.45,23505.71,141
202212,117,117. 홍은사거리,일일권,F,50대,5,568.75,4.97,21413.72,129
202212,117,117. 홍은사거리,일일권,F,~10대,3,220.42,2.29,9850,77
202212,117,117. 홍은사거리,일일권,M,20대,19,1991.96,16.06,69199.57,447
202212,117,117. 홍은사거리,일일권,M,30대,10,560.51,4.27,18375.62,135
202212,117,117. 홍은사거리,일일권,M,40대,4,402.3,3.03,13080,76
202212,117,117. 홍은사거리,일일권,M,50대,5,950.89,7.3,31456.19,189
202212,117,117. 홍은사거리,일일권,M,60대,2,156.5,1.42,6080,61
202212,117,117. 홍은사거리,일일권,M,~10대,12,1003.56,8.79,37812.29,312
202212,117,117. 홍은사거리,일일권,M,기타,1,27.74,0.16,700.49,4
202212,117,117. 홍은사거리,일일권(비회원),,기타,6,837.1,7.55,32521.35,268
202212,117,117. 홍은사거리,정기권,,20대,78,4672.24,44.77,193038.98,2328
202212,117,117. 홍은사거리,정기권,,30대,58,4181.61,39.27,169191.51,1242
202212,117,117. 홍은사거리,정기권,,40대,66,5567.41,45.68,197084.89,1138
202212,117,117. 홍은사거리,정기권,,50대,48,4665.69,48.33,208257.92,1061
